รหัสสินค้า,ชื่อสินค้า,ราคา
-,CICA-CARE SILICONE GEL SHEET (12x3cm) กล่อง1ชิ้น,580.00
-,แป้งเต่าเหยียบโลก ซากุระ (ชมพู) *ขายขาด,30.00
-,EZERRA LOTION 150ml,385.00
-,KOOL FEVER เด็กโต (3ซองx2ชิ้น) กล่องฟ้า,74.00
-,ALCON 2% ISOPTO CARPINE 15ml,108.00
-,VOLTFAST 50mg (กล่องละ9ซอง),76.00
-,CDR FORTOS (10เม็ด) รสส้ม ไม่มีน้ำตาล,123.00
-,KHAOLAOR ป้ายปาก ขาวละออ (24ซอง/กล่อง),230.00
-,** COKLAV 1000mg (1x10's),79.00
-,ยาชง ตรางามระหง (30ซอง) 60g,60.00
-,ยาเม็ด ตรางามระหง (80เม็ด),38.00
-,ขมิ้นชันแคปซูล 350mg (10x10's) GPO,95.00
-,ฟ้าทะลายโจร 350mg (10x10's) GPO,105.00
-,ฟ้าทะลายโจร อ้วยอันโอสถ (100's),60.00
-,เพชรสังฆาต อภัยภูเบศร (70's),93.00
-,ขมิ้นชัน อ้วยอันโอสถ (100's),60.00
-,รางจืด อภัยภูเบศก์ (70's),65.00
-,ฟ้าทะลายโจร อภัยภูเบศร (60's),54.00
-,ขมิ้นชัน อภัยภูเบศร (60's),55.00
-,IBUMAN 400 (500's) ชมพูกลม,370.00
-,IBUMAN 400 (500's) ม่วงรี,370.00
-,MOVENT 30mg (500's),235.00
-,MOVENT 30mg (50x10's),300.00
-,IBUMAN 200 (1000's) ชมพูกลม,370.00
-,ยาสตรีเพ็ญภาค ชนิดแคปซูล (30เม็ด),64.00
-,ยาว่านชักมดลูกจอมใจ (30เม็ด) 10กล่อง/แพ็ค,154.00
-,ยากวาดตราใบโพธิ์ 100g (กล่องละ60ซอง),112.00
-,ยาถ่ายสมุนไพร (ยากษัยเส้น เดิม) เด็กในพานทอง (ชนิดกล่อง),23.00
-,ยาเขียวสามฤดู ปลาคู่ ชนิดเม็ด (5โหล/กล่อง) สีเขียว,139.00
-,ยาเขียวสามฤดู ปลาคู่ ชนิดผง (5โหล/กล่อง) ซองแดง,139.00
-,ยาขมชนิดเม็ด ตราใบห่อ (แพ็ค25ซอง),98.00
-,ยากวาดสมานลิ้น ขาวละออ (36ซอง/กล่อง),210.00
-,ยาเขียวตราใบโพธิ์ (5x12x15's),112.00
-,ยาขมเม็ด น้ำเต้าทอง (25x4's) *ขายขาด,228.00
-,ยาหวานชง น้ำเต้าทอง (กล่อง5ซอง) เหลือง *ขายขาด,46.00
-,ยาขมชง น้ำเต้าทอง (กล่อง5ซอง) กล่องฟ้า *ขายขาด,46.00
-,ยาตราใบแก้วชนิดเม็ด (12x70เม็ด),23.00
-,ยาผงโยคี 60g ศิริบัญชา ฉลากเหลือง,18.00
-,แป้งโยคี 60g ศิริบัญชา ฉลากเหลืองเข้ม,10.00
-,ริดสีดวงทวารหนัก ปลามังกร (200's),61.00
-,ฟ้าทะลายโจรชนิดเม็ด ใบห่อ (12x70เม็ด) กล่องฟ้า,15.00
-,ยาขมชนิดเม็ด ตราใบห่อ (12x70เม็ด) กล่องน้ำตาล,23.00
-,ยาประดงพระสังข์ทรงช้าง (40's),30.00
-,ด่างทับทิม 10g แสงสว่าง,100.00
-,VESNON-V 100 INJECTION (10amp x 2ml) *NB,80.00
-,กล้องยานัตถ์ (100 ชิ้น/กล่อง) *ห้างขายขาด,470.00
-,ยานัตถ์หมอมี 12g (30ขวด/กล่อง),18.00
-,*2กล่อง/สัปดาห์* BRONPECT-D (50x10's),490.00
-,ยาหอม เทพจิตร ตราห้าม้า (24ขวด/กล่อง),376.00
-,KLEAN&KARE จุกล้างจมูก (กล่อง2ชิ้น) (24กล่อง/แพ็ค),24.00
-,ขี้ผึ้ง 29A (12x7.5g),115.00
-,ขี้ผึ้งสีชมพู-40 ตราเจ็ดดาว 12g,22.00
-,ทัมใจ (100ซอง/กล่อง) ชนิดเปรี้ยว,157.00
-,ยาหม่องสูตรไพล วังพรม 50g (เหลือง),55.00
-,ยาหม่องเสลดพังพอน วังพรม 50g (เขียว),55.00
-,ยาหม่อง ลิง ตลับ (12x4g),11.00
-,ยาหม่องลิง (12x12g) ขวดเล็ก,23.00
-,ยาหม่องลิง (12x18g) ขวดใหญ่พิเศษ,33.00
-,ยาหม่อง ถ้วยทอง ขวดใหญ่ 50กรัม (3ขวด/แพ็ค),74.00
-,ยาหม่อง ถ้วยทอง ขวดเล็ก 12กรัม (12ขวด/แพ็ค),23.00
-,ยาหม่อง ถ้วยทอง ขวดกลาง 22กรัม,39.00
-,ยาคุม ANDROCUR (5x10's) *NP,585.00
-,MADONNA (1x2's) 10แผง/แพ็ค,155.00
-,ยาคุมฉีด 3 เดือน DEPO-A INJECTION (10vialx3ml),95.00
-,ยาคุม MARGARET (28's),62.00
-,ยาคุม JENY F.M.P. (50x28's),21.00
-,ยาคุม ANNA (50x28's),23.50
-,ยาคุม MINNY (28's),87.50
-,ยาคุม MINNY (21's),87.50
-,ยาคุม R-DEN (28's),26.00
-,ยาคุม DAILYTON (28's),63.00
-,ยาคุม MELODIA (21's),243.00
-,** ยาคุม YASMIN (21's),332.00
-,** ยาคุม YAZ (28's),364.00
-,ยาคุม ANNIE (21's),55.00
-,ยาคุม MINIDOZ (28's),137.00
-,ยาคุม ANNYLYN (21') ส้ม,87.00
-,ยาคุม ANNYLYN (28's) ชมพู,87.00
-,ยาคุม MERCILON (21's),155.00
-,ยาคุม MERCILON (28's),155.00
-,ยาคุม MARVELON (21's),99.00
-,ยาคุม PREME (21's) *ห้างแจ้งของขาด,87.00
-,ยาคุม SUCEE (28's) ส้ม,83.50
-,ยาคุม SUCEE (21's) ชมพู,83.50
-,ยาคุม OC-35 (21's),87.00
-,ยาคุม DIORA (28's) ฟ้า,36.00
-,ยาคุม DIORA (21's) ชมพู,36.00
-,ยาคุม MARVELON (28's),99.00
-,แคปซูลเปล่า เบอร์ 1 (1000's),80.00
-,แคปซูลเปล่า เบอร์ 0 (1000's),89.00
-,SALBUTAMOL (1000's) สหแพทย์,135.00
-,กอเอี๊ยะแปะฝี แมวกงจักร์ (100ชิ้น) *ขายขาด,198.00
-,ผงพิเศษตราร่มชูชีพ (36ซอง/กล่อง) *ขายขาด,342.00
-,METRONIDAZOLE 200 (1000's) สหแพทย์,215.00
-,ก้านไม้พันสำลี No.S (10ถุง/แพ็ค),14.00
-,CARIFIX STRETCH (10cm x 1m),34.50
-,SAMBEE B1-6-12 (1000's),339.00
-,MEDICVIT (1000's),230.00
-,SPASMEX 30mg (3x10's),420.00
-,I-KIDS SPRAY 15ml สเปรย์พ่นปากเด็ก รสส้ม,139.00
-,ELMETACIN SPRAY 50ml,125.00
-,IBUMAN-PLUS (40x10's),635.00
-,INHALEX FORTE (3x7's) สูตร Berodual,337.00
-,INTRASITE GEL 25g (เจลเรียกเนื้อ),195.00
-,NYST ORAL 12ml,35.00
-,IVORIN 60ml,48.00
-,SIANGPURE RELIEF CREAM 62g เซียงเพียวรีลิฟ,56.00
-,ILIADIN สเปรย์ 0.05% 10ml แดง,129.00
-,ILIADIN DROP 0.025% 10ml ม่วง,77.00
-,ILIADIN DROP 0.05% 10ml แดง,77.00
-,DIOXZYE (25x10's) รสมิ้น,330.00
-,IZE JELLI BALM (12x7g),190.00
-,ITRAZOLE 100 (25x4's),445.00
-,ISOREM 5 (10x10's),80.00
-,IYAFIN ชนิดเม็ด (25x4's),160.00
-,HAEMO-VIT GOLD (31's) 6ขวด/แพ็ค,194.00
-,HIMALAYA UNDER EYE CREAM 15ml *XX,108.00
-,HIRUSCAR SILICONE PRO 10g,344.00
-,HIRUSCAR SILICONE PRO 4g,206.00
-,HEXENE 4% 100ml,44.00
-,HARU BIOTIN (30's),130.00
-,HASHI SALINE SPRAY 30ml MOIST FORMULA สเปรย์ *ห้างแจ้งของขาด,98.00
-,VISTRA L-CYSTEINE PLUS BIOTIN (30's),240.00
-,HYDROX-25 (50x10's) ฟ้ารี *ห้างแจ้งของขาด,245.00
-,VISTRA GINKGO 120mg (30's),175.00
-,VISTRA SOY LECITHIN 1200mg (90's),185.00
-,HARU ZINC (30's),80.00
-,HY CLEAN ผ้าแอนตี้แบคทีเรีย ชาเขียว (300x200mm.) 56แผ่น,93.00
-,HY-SPA 10 (500's) เม็ดชมพู *ขายขาด,980.00
-,HERBAL RESCUE SPRAY 15ml พ่นแก้เจ็บคอ ตรางู,78.00
-,HIRUDOID FORTE 10g น้ำเงิน,124.00
-,HY CLEAN ผ้าแอนตี้แบคทีเรีย อโลเวร่า (300x200mm.) 56แผ่น,93.00
-,VISTRA GLUTA COMPLEX 1000 PLUS (30's),470.00
-,HIRUDOID FORTE 20g น้ำเงิน,205.00
-,HIRUDOID 10g แดง,77.00
-,HIRUDOID 20g แดง,134.00
-,HARTSORB 5mg (10x10's),120.00
-,HIRUSCAR POSTACNE 5g ฟ้า-ขาว,147.00
-,*1โหล/สัปดาห์*HISTA-OPH (12x5cc) *ห้างแจ้งของขาด เข้าพ.ค.,27.00
-,HAEMO-VIT (100's),70.00
-,HICEE 500 (10x15's),588.00
-,HYDROCHLOROTHIAZIDE 25 (50x10's) GPO HCTZ *ขายขาด,170.00
-,HYDROCHLOROTHIAZIDE 50 (50x10's) GPO HCTZ *ขายขาด,255.00
-,HIDIL 300 (10x10's),192.00
-,HIDIL 600 (10x10's),335.00
-,HECIN 20g ครีมฆ่าเหา,30.00
-,HAFIF SHAMPOO 50ml แชมพูกำจัดเหา,45.00
-,HIRUSCAR POSTACNE 10g ฟ้า-ขาว,218.00
-,HIRUDOID FORTE 40g น้ำเงิน,315.00
-,HIRUDOID 40g แดง,206.00
-,BLACKMORES LECITHIN 1200 (100's),342.00
-,MEGA GINKGO BILOBA (60's),183.00
-,BLACKMORES EPO 1000mg (60's),416.00
-,HYDROX-25 (50x10's) ขาวรี *ห้างแจ้งของขาด,245.00
-,GLAUCO-OPH (12x5cc),100.00
-,"LINTECH GAUZE Sterile 4""x4""x5ชิ้น (20ซอง/แพ็ค)",175.00
-,"LINTECH GAUZE Sterile 3""x3""x5ชิ้น (20ซอง/แพ็ค)",135.00
-,"LINTECH GAUZE Sterile 2""x2""x5ชิ้น (50ซอง/แพ็ค)",240.00
-,MUCOTIC HD 600mg (กล่อง 50ซอง),270.00
-,NEOBUN-GEL COOL 7x10cm (20ซองx2ชิ้น),36.50
-,GASTRO BISMOL 240ml ส้ม,98.00
-,"KLEAN GAUZE ก๊อซใยสังเคราะห์ 4""x4"" (กล่อง10ซอง)",70.00
-,"KLEAN GAUZE ก๊อซใยสังเคราะห์ 3""x3"" (กล่อง10ซอง)",45.00
-,"KLEAN GAUZE ก๊อซใยสังเคราะห์ 2""x2"" (กล่อง10ซอง)",27.00
-,MAXXLIFE SHARK CARTILAGE (30's),500.00
-,GLYMORIN ผู้ใหญ่ (กล่อง10ชิ้น) กล่องเหลือง,46.00
-,GLIZIDE (5x15's),105.00
-,"LINTECH GAUZE ผ้าก็อซแพ็คใหญ่ 3""x3"" 100แผ่น",70.00
-,MEGA GINSOMIN (20x8's),1035.00
-,VISTRA GOTU KOLA +ZINC (30's),173.00
-,VISTRA GRAPE SEED (30's),199.00
-,VISTRA GLUTA COMPLEX 800 (30's),380.00
-,GLUCOSA-1500 กล่องเขียว (30ซอง) รสมะนาว,240.00
-,MERTIGO 6mg (10x10's),54.00
-,GABAPENTIN 100 (10x10's) GPO *ขายขาด,170.00
-,GABAPENTIN 300 (10x10's) GPO *ขายขาด,290.00
-,GASZYM (10x10's),260.00
-,GASTRO BISMOL 240ml ชมพู,98.00
-,GLUCOPHAGE 500mg (50x10's),22.00
-,GLUCOPHAGE 850mg (30x10's),36.00
-,GAVISCON เม็ด (2x8's) ฟ้า *XX,157.00
-,GAVISCON DUAL ACTION (2x8's) เม็ด,195.00
-,GAVISCON DUAL 150ml,305.00
-,GAVISCON DUAL ACTION (24x10ml),610.00
-,GAVISCON 150ml ขวดฟ้า *ห้างแจ้งของขาด,233.00
-,GLUCOLIN 400g,130.00
-,GLYMORIN เด็ก (กล่อง10ชิ้น) กล่องฟ้า,46.00
-,GYNECON (20x5's),280.00
-,GARAMYCIN CREAM 15g,101.00
-,GANO-SPEC 500 (1x10's),44.00
-,FELOPINE 5mg (3x10's),72.00
-,FISHERMAN ANISEED (24x25g) เหลือง,24.00
-,FIXOMULL STRETCH (10cmx2m),78.00
-,FOLIC 5mg (100x10's),360.00
-,MYBACIN THROAT รสมิ้นท์ (70x10's) เหลือง,7.50
-,FLUIFORT SYRUP 120ml,189.00
-,CERAVE FOAMING 88 ml สำหรับผิวมัน,185.00
-,FISHERMAN HONEY&LEMON SF (24x25g) น้ำตาล-ขาว,27.50
-,CERAVE FOAMING 236ml สำหรับผิวมัน,342.00
-,FLUDIZOL 200mg (10x5's),255.00
-,FLEMEX-AC OD 600mg (กล่อง10เม็ด),132.00
-,UCHOLINE 10mg (10x10's),850.00
-,FAMOTAB-20 FC (1000's),315.00
-,FURETIC 40 (10x10's),206.00
-,FUNGIDERM-B CREAM 20g,53.00
-,FALERM CREAM 5g,17.00
-,FOLIC (1000's) GPO *ขายขาด,230.00
-,FISHERMAN MINT SF (24x25g) เขียว-ขาว,27.50
-,CERAVE HYDRATING CLEANSER 88ml โฟมล้างหน้าสำหรับผิวแห้ง,145.00
-,VISTRA SALMON FISH OIL (75's),198.00
-,MEGA FISH OIL 1000mg (100's),335.00
-,FISHERMAN CITRUS SF (24x25g) เขียวอ่อน-ขาว,27.50
-,FISHERMAN CHERRY SF (24x25g) แดง-ขาว,27.50
-,FISHERMAN MINT ORIGINAL (24x25g) เขียวล้วน,27.50
-,FISHERMAN MANDARIN SF (24x25g) ส้ม-ขาว,27.50
-,FBC (20x100's),63.00
-,FENAFEX 180mg (1x10's),63.00
-,FENAFEX 60mg (1x10's),27.00
-,FLEMEX (50x10's),29.00
-,FLUIMUCIL A 200 (30ซอง),180.00
-,FIBRIL 160mg (3x10's),173.00
-,FLORA แคปซูล (30's) ฟลอร่า,85.00
-,FACLINDA 15ml,33.00
-,FLANIL 100g (10หลอด/แพ็ค),64.00
-,FLANIL 60g (10หลอด/แพ็ค),41.00
-,FLANIL 30g (10หลอด/แพ็ค),24.00
-,FUNGIDERM-B CREAM 5g,18.00
-,FUCIDIN OINTMENT 5g ส้ม,87.00
-,MOXIPHARM 500mg เขียว-ฟ้า (50x10's),475.00
-,EXFORGE 5/160 (28's),710.00
-,EARWAX EAR DROPS 15ml,38.00
-,EMULAX (10x10's),63.00
-,EUCERIN SUN SENSITIVE CREAM SPF50+ 50ml,995.00
-,PREME NOBU ALL IN ONE GEL 30g,416.00
-,MAXXLIFE ISOTINA บำรุงสายตา (30's),755.00
-,"ELASTIC BANDAGE 4"" (กล่อง12ชิ้น)",170.00
-,LINTECH EYE PAD SIZE.M (25 ชิ้น/กล่อง),215.00
-,EZERRA PLUS CREAM 25 gm,400.00
-,EUCERIN SUN DRY TOUCH CC CREAM SPF 50+ 50ml,1155.00
-,EUCERIN SUN DRY TOUCH ACNE OIL CONTROL SPF50+ 50ml,1075.00
-,ESPENAL (10x10's),240.00
-,"ELASTIC BANDAGE 3"" (กล่อง12ชิ้น)",130.00
-,"ELASTIC BANDAGE 2"" (กล่อง12ชิ้น)",98.00
-,TRANSAMIN INJECTION (50amp x 5ml),1550.00
-,VESCONAC 25 ชมพูเข้ม (1000's),133.00
-,EMULAX (100's),28.00
-,EZERRA CLEANSER 150ml,130.00
-,ESPERSON OINTMENT 5g,42.00
-,MEGA EVENING PRIMROSE (30's) EPO,121.00
-,EMULAX (1000's),139.00
-,BLACKMORES EXEC B (60's) *ห้างแจ้งของขาด เข้ามิ.ย.,380.00
-,EQUAL CLASSIC (50ซอง),72.00
-,VISTRA EVENING PRIMROSE (75's),230.00
-,MEGA EVENING PRIMROSE (100's) EPO,362.00
-,ENO ORANGE (60x4.3g) ซอง ส้ม,11.00
-,ENO LEMON (60x4.3g) ซอง มะนาว,11.00
-,ยาคุม NOVYNETTE (21's),71.00
-,ยาคุม ONJEL 20 (28's),79.50
-,ยาคุม FEMINE 30 (28's),44.00
-,"ก้านไม้พันสำลี Sterile no.L ก้าน6"" (50ซองx5ก้าน)",185.00
-,NASIN (500's) กลมเหลือง,370.00
-,ก.ย.15 โลชั่นทากันยุง (12x40cc),30.00
-,ยาคุม PROGYNOVA 2mg (3x28's),492.00
-,BUFLEX 600 (25x10's),315.00
-,BUFLEX 400 (50x10's),410.00
-,ก้านไม้พันสำลี No.L (10ถุง/แพ็ค),16.00
-,VESCONAC 50 ส้มรี (1000's),235.00
-,ก้านไม้พันสำลี No.M (10ถุง/แพ็ค),15.00
-,ยาน้ำมัน กวางลุ้ง 57ml,139.00
-,ยาน้ำมัน กวางลุ้ง 28ml,92.00
-,CLINIVATE-N 15g,30.00
-,แป้งศรีจันทร์เบบี้ 50g,45.00
-,สีผึ้งแม่เลียบ 3g *ขายขาด,15.00
-,บัวบกแคปซูลอภัยภูเบศร (70's),93.00
-,DENTISTE แปรงสีฟัน รุ่น BIG-BLIS,40.00
-,ยาคุม SYNFONIA (28's),274.00
-,สติ๊กเกอร์ฉลากยาน้ำ 4.5x6cm (504ดวง/แพ็ค),165.00
-,PURIDINE 15cc (12ขวด/แพ็ค),175.00
-,เจลล้างมือ ศิริบัญชา 40ml *ขายขาด,19.00
-,ยาอมโบตัน ออริจินอล ตลับขาว (กล่อง 24 ตลับ),305.00
-,แป้งเต่าเหยียบโลก ดั้งเดิม (เหลือง) *ขายขาด,30.00
-,วังพรม ยาหม่องสูตรไพล 20g (เหลือง),34.00
-,วังพรม ยาหม่องเสลดพังพอน 20g (เขียว),34.00
-,NORCA (10x10's),220.00
-,พร-ยาเป่าคอ ตรากาไก่ (60ซอง/กล่อง),130.00
-,เซียงเพียวอิ๊ว 3cc สูตร1 (12ขวด/แพ็ค),19.75
-,ยาหอม 5 เจดีย์ ชนิดซอง (1โหล/แพ็ค) *ขายขาด,38.00
-,ยาอมมะแว้ง ตราไอยรา (20x15's),326.00
-,ยาน้ำมัน กวางลุ้ง 3ml,19.00
-,ยาน้ำมัน กวางลุ้ง 15ml,62.00
-,PEPPERMINT FIELD ยาดม (60หลอด/กล่อง),18.00
-,NEOCA LUTEIN COMPLEX (30's),302.00
-,น้ำมันยาตรานกอินทรีย์ (12x6ml),34.00
-,ยาหม่องน้ำ ถ้วยทอง 7cc,31.00
-,เซียงเพียวอิ๊ว 25cc สูตร 1 (6ขวด/แพ็ค),101.00
-,เซียงเพียวอิ๊ว 7cc สูตร 1 (6ขวด/แพ็ค),38.00
-,ยาดมโป๊ยเซียน (5โหล/กล่อง),173.00
-,พิมเสนโป๊ยเซียน สำลี (12ขวด/แพ็ค),215.00
-,พิมเสนโป๊ยเซียน ลูกกลิ้ง 5cc (12ขวด/แพ็ค),294.00
-,ยาอมกำกิกเผี่ยง (12x20's),440.00
-,ยาอมสมุนไพรมังกรทอง รสส้ม ฝาส้ม (60ขวด/กระป๋อง),8.00
-,ยาอมสมุนไพรมังกรทอง รสมะนาว ฝาเขียว (60ขวด/กระป๋อง),8.00
-,ยาอมสมุนไพรมังกรทอง รสบ๊วย ฝาเหลือง (60ขวด/กระป๋อง),8.00
-,ยาอม โบตัน แผ่น (100ซอง/กล่อง),12.00
-,ยาหอม ฤาษีทรงม้า ซอง (12ซองx3g),45.00
-,ยากษัยเส้น เด็กในพานทอง ซอง (5's),75.00
-,ยาอมแก้ไอตราตะขาบ5ตัว (60ซอง/กล่อง),13.00
-,ยาอมมะแว้ง รสบ๊วย (20x20's) GPO,127.00
-,พลาสเตอร์เสือ เย็น ใหญ่ 10x14cm (24x2ชิ้น),58.00
-,พลาสเตอร์เสือ ร้อน ใหญ่ 10x14cm (24x2ชิ้น),58.00
-,พลาสเตอร์เสือ เย็น เล็ก 7x10cm (24x2ชิ้น),44.00
-,พลาสเตอร์เสือ ร้อน เล็ก 7x10cm (24x2ชิ้น),44.00
-,HEXIN (12x4's) ถ่ายพยาธิตัวตืด,200.00
-,ยาระบาย 123 (10x10's),47.00
-,ยาสีฟันวิเศษนิยม 40g (แพ็ค10ซอง),102.00
-,ยาสีฟันรุ่งอรุณ 18g (แพ็ค12ซอง),120.00
-,ยาสีฟันหมอจุฬา สูตรดั้งเดิม 100g *ขายขาด,42.00
-,NINAZOL (10x10's) T.O.,167.00
-,NEOTICA CAP (1x10's) 24แผง/แพ็ค,16.00
-,BIOPHARM FISH OIL GUMMY (12ซอง/กล่อง),188.00
-,NORXACIN 400 (1x8's),42.00
-,NEUTRAL CARE 120ml,85.00
-,NEOTICA BALM 100g (ใหญ่),93.00
-,NEOTICA BALM 60g (กลาง),66.00
-,NEOTICA BALM 30g (เล็ก),36.00
-,N-ZEN GEL 60g,42.00
-,NEWPHARVIT (100's) แดง,70.00
-,MEGA NATURAL VITAMIN E 400 (30's),202.00
-,MEGA NAT C 1000mg (30's),170.00
-,MEGA NAT C 1000mg (60's),235.00
-,MEGA NAT B (40's),227.00
-,NASONEX 140doses,758.00
-,NUROFEN 60ml,116.00
-,NASOTAPP (50x10's),595.00
-,NELAPINE 20 SR (3x10's),95.00
-,NORA SHAMPOO 50ml,77.00
-,NEOPLAST-S (กล่อง100ชิ้น) ผ้า,37.00
-,NEXCARE 3M แผ่นดูดซับสิว รุ่นมาตรฐาน (กล่อง18ชิ้น) ชมพูเข้ม,60.00
-,N-ZEN GEL 30g,28.00
-,NATEAR 10ml,84.00
-,NAPPY-HIPPO 25g,33.00
-,NAPPY-HIPPO 5g,14.00
-,PARACETAMOL 500mg (1000's) เม็ดฟ้ารี,340.00
-,"NEXCARE 3M MICROPORE 1""x10Y (12ม้วน/แพ็ค)",45.00
-,"NEXCARE 3M MICROPORE 1/2""x10Y (24ม้วน/แพ็ค)",24.00
-,"NEXCARE 3M TRANSPORE 1/2""x10Y (24ม้วน/แพ็ค)",23.00
-,NICOMILD-2 (7x9's),235.00
-,AMOXI T.O. 500 เขียว-ฟ้า (500's),460.00
-,N-ZEN 50mg ชนิดเม็ด (12x10's),145.00
-,NATUR ถุงเก็บน้ำนม 8 ออนซ์ (30ชิ้น),70.00
-,NATUR แผ่นซับน้ำนม (กล่อง54ชิ้น),125.00
-,MEBO 10g,85.00
-,MULTIVITAMIN (1000's) GPO *ขายขาด,295.00
-,AMOXI T.O. 500 แดง-เหลือง (500's),460.00
-,MOX-TAB 500 mg ขาว-รี (50x10's),795.00
-,MYDA-B 25g,50.00
-,MEGA ASTAX 4mg (30's),280.00
-,MEGA GARLIC OIL (100's),102.00
-,MAR PLUS SEAWATER 20ml,184.00
-,MUCILIN SF มิกซ์เบอรี่ (10x5g),86.00
-,MIRACID (10x10's),172.00
-,MEDMAKER VIT E CREAM 50g,105.00
-,VISTRA MAGNESIUM COMPLEX (30's),155.00
-,MYDOCALM 50 (1x10's) มีกล่อง,17.00
-,MEFA 500 (50x10's),400.00
-,NICORETTE COOL MINT 2mg (15เม็ด),110.00
-,MEIXIL 500mg (50x10's) ชมพู-ขาว,1430.00
-,JULA'S HERB ดีดีครีม แตงโม (6ซองx8ml),210.00
-,MEDERMA 20g,568.00
-,MULTICAP (10x10's),200.00
-,MECYLIC OINTMENT 15g,50.00
-,METZODIN SPRAY 10 ml,47.00
-,MINIDIAB 5mg (2x15's) *NP,102.00
-,I-HERB OTC (12x3x6's),255.00
-,MUCOTIC 200mg (กล่อง50ซอง),118.00
-,AROTIKA RUB 35g,59.00
-,ยาคุม MINOZ (28's),80.00
-,MELLODERM-HQ 4% 7g,63.00
-,MOSSI GUARD (30ซองx2ชิ้น),250.00
-,METRONIDAZOLE 400 (50x10's) สหแพทย์,230.00
-,MYOPAS (1000's) เขียวจุด,395.00
-,BLACKMORES MULTI B (60's),335.00
-,MEDMAKER BABY วาสลีน เด็ก 50g,34.00
-,JULA'S HERB LONGAN MELASMA SERUM (6ซองx8ml),210.00
-,MEIACT TABLETS 100 (10x10's),2690.00
-,MAGESTO-F (1000's),590.00
-,MUCOCIN (1000's),79.00
-,MEDMAKER VIT E CREAM 20g,51.00
-,VISTRA MARINE COLLAGEN1300 (30's),297.00
-,FALETE 250mg (500's),670.00
-,MEPTIN (5ug/ml) SYRUP 60ml,48.00
-,MYONAL 50mg (3x10's),200.00
-,MERISLON 6mg (3x10's),59.00
-,METHYCOBAL 500ug (3x10's),158.00
-,MELOBIC-7.5 (10x10's) TO,240.00
-,MYBACIN ZINC รสมะนาว (70x10's) เขียว,7.50
-,MOBIC 7.5mg (10x10's),998.00
-,LEFTOSE 30mg (500เม็ด),820.00
-,MOXILIN-500 (50x10's) เขียว-ฟ้า SIAM42,495.00
-,MERTIGO 12mg (10x10's),115.00
-,MUCOLID (50x10's),15.00
-,MEPTIN 50ug (10x10's),428.00
-,MEPTIN mini 25ug (10x10's),312.00
-,MUCOLEX (50x10's),535.00
-,MYSOVEN 600 น้ำเงิน (30x7g),259.00
-,MYSOVEN 200 เขียว (60x3g),203.00
-,MYSOVEN 100 ส้ม (60x5g),105.00
-,MAGESTO-F (100's),70.00
-,MIRACID (1x14's),33.00
-,MOLAX-M (10x10's),130.00
-,MUCILIN SF ส้ม (10x5g),86.00
-,MUCILIN (30x5g),240.00
-,MEDMAKER วาสลีน 50g,35.00
-,MINUS-SUN SPF40 30g เบส,180.00
-,MINUS-SUN SPF40 30g ขาว,180.00
-,MASAREN EMULSION GEL 30g,18.00
-,MEDERMA 10g *ห้างแจ้งของขาด,312.00
-,MYDA-B 15g,32.50
-,MYDA-B 5g,15.50
-,M16 (12x3ml),195.00
-,LOSARTAN 50mg (20x15's) GPO *ขายขาด,325.00
-,JULA'S HERB MORINGA ADVANCE GEL 40ml *XX,175.00
-,FENAC INJECTION (10amp x 3ml),50.00
-,LOSALAC SYRUP 100ml,71.00
-,LUTEINA (60's),139.00
-,DIVOMIT INJECTION (10amp x 1ml),45.00
-,LORANTA 50mg (3x10's),144.00
-,JULA'S HERB LONGAN MELASMA SERUM 40ml,175.00
-,MEPILEX แผ่นโฟมดูดซับของเหลว (กล่องละ 5 ชิ้น),240.00
-,L-CARNITINE PLUS (30's) BOONE,175.00
-,KLOBECORT 0.05% MILKY LOTION 30g,98.00
-,LORANTA 100 (3x10's),198.00
-,LAC-OPH 10ml,27.00
-,LAMAZONE CREAM 10g,38.00
-,LORIDIN MD (10x10's),98.00
-,VISTRA L-CARNITINE 3L (30's),228.00
-,CHLORPHEN-Y 4mg (10x100's),70.00
-,MEGA LECITHIN 1200mg (100's),242.00
-,LEFTOSE (50x10's),915.00
-,LOKIT (10x10's),68.00
-,LA ROCHE ANTHELIOS UV MUNE 400 INVISIBLE FLUIDE SPF50+ 50ml,920.00
-,LISTERINE COOL MINT 250ml ฟ้า,67.00
-,LIP CARE ลิปเภสัช (24x2g) เภสัชกรรม,170.00
-,LIPRIKAINE 5% 30g,262.00
-,LYMARIN CREAM 5g,23.00
-,LYMARIN CREAM 15g,47.00
-,KA LIP ตลับ กลิ่นเบอร์รี่ (12ตลับx2กรัม),130.00
-,KA LIP CARE 3.5g กลิ่นส้ม,19.50
-,TRINOLONE-KIDS ORAL PASTE (25x1g) สตอเบอร์รี่,155.00
-,KRESSDERM (20x10's),400.00
-,B-100 COMPLEX INJECTION (50amp x 1ml) T.P.,220.00
-,KOOL FEVER ทารก (3ซองx2ชิ้น) กล่องชมพู,74.00
-,BAKAMOL (100's),74.00
-,ULCEFATE 60ml,148.00
-,KREMIL-S (20x10's) ส้ม,380.00
-,BAKAMOL (50x10's),340.00
-,TRIVIT-B INJECTION (50amp x 3ml) T.P.,265.00
-,KAMAG (50x10's),435.00
-,KELA CREAM 15g,32.00
-,KELA CREAM 5g,17.00
