รหัสสินค้า,ชื่อสินค้า, ราคา 
9998/26,SAMe300 30s : Glutathione&Alpha-Lipoic Acid (for Large Dog), 590.00 
4319/3,SAMNIR 1x10s แซมเนียร์ (cefdinir), 135.50 
4319/1,SAMNIR SUSPENSION 125mg/5ml 30ml, 143.50 
2-575,SARA 100s (เม็ดกลม), 106.25 
2-573,SARA 100s (เม็ดรี), 105.50 
2-577,SARA 100x10s (เม็ดกลม), 973.00 
2-574,SARA 20x10s (เม็ดกลม), 193.50 
2-576,SARA 20x10s (เม็ดรี), 194.00 
2-573/2,SARA 50s (เม็ดกลม), 64.50 
2-573/1,SARA 50s (เม็ดรี), 64.50 
2-578,SARA 50x10s (เม็ดรี), 485.00 
2818,SARA INFANT DROPS 15ml (องุ่น), 28.75 
2-667,SARA SYRUP 120mg/5ml 60ml ทับทิม (GRENADINE), 29.00 
2-665,SARA SYRUP 120mg/5ml 60ml สตอเบอรี่ (STRAWBERRY), 29.00 
2-666,SARA SYRUP 160mg/5ml 60ml องุ่น (GRAPE), 31.50 
2672,SARA SYRUP 250mg/5ml 60ml รสส้ม (ORANGE), 36.00 
91860,SARA SYRUP 250mg/5ml 60ml สตอเบอรี่เด็กโต (STRAWBERRY), 36.25 
2838/1,SATOGESIC GEL 35g, 176.00 
4410,SAUGELLA ATTIVA 100ml (เขียว), 101.00 
4410/3,SAUGELLA ATTIVA 250ml (เขียว), 203.00 
4409,SAUGELLA DERMOLIQUIDO 100ml (น้ำเงิน), 82.50 
4408/1,SAUGELLA GIRL 100ml เด็ก3ปีขึ้นไป (ชมพู), 92.00 
4408,SAUGELLA POLIGYN 100ml (ชมพู), 118.00 
8145/1,Scagel Acne Patch ก.12ชิ้น แผ่นแปะสิว (ก.12ชิ้น), 24.00 
8145/3,Scagel Acne Patch ก.20ชิ้น แผ่นแปะสิวรูปดาวและหัวใจ 59บ (ก.20ชิ้น), 30.75 
2491/4,SCAR & SPOT GEL 5g ANB, 75.25 
1305/4,S-CLAV 1000mg แผงเดี่ยว 1x10s (เม็ดขาว), 82.00 
513-2/2,S-CLAV 156mg DRY 60ml [SSP], 62.00 
4333/20,S-CLAV 228 DRY 70ml [SSP], 69.75 
1305/6,S-CLAV 375mg 2x10s (เม็ดขาว), 102.00 
513-2/3,S-CLAV 457mg DRY 60ml [SSP], 135.00 
2022/1,SCOPAS ELIXIR 30ml (เปลือยสับปะรด), 15.50 
1193,SCOTT [MTV] 119บ (กล่องส้ม กลาง 200ml ลัง24ขวด) สก๊อต (ก.1ขวด), 86.00 
216/14,SEA PLUS SPRAY 5% 30ml [ชุมชน] สูตร mar-plus, 87.50 
2178,SEATIDINE 400 500s, 632.00 
2377/14,SEAWEED CALCIUM 31s [SNAKE BRAND], 186.00 
2-410/6,SEDRA-25mg 10x10s (hydroxyzine), 118.00 
2-726/5,SEFDENE 20mg 50x10s เม็ดกลมแดง, 478.00 
1198/2,SELEDERM SHAMPOO 30ml (กลิ่นมะลิ), 26.00 
1197/1,SELEDERM SHAMPOO 60ml (มะลิ), 44.25 
1199-1,SELFIDE 120ml, 68.50 
1198-1,SELFIDE 30ml, 25.75 
1197-1,SELFIDE 60ml, 40.75 
1199/3,SELLON SHAMPOO 2.5% 120ml, 105.00 
1198/1,SELLON SHAMPOO 2.5% 40ml, 52.25 
1132/10,SELROTINE 50mg 3x10s สยาม, 192.00 
1199,SELSUN 120ml, 208.00 
1198,SELSUN 30ml, 81.50 
1197,SELSUN 60ml, 127.00 
2943/2,SENHAMI LOZENGES ยาอมเซนฮามี่ 12x20s, 404.00 
1202,SENOKOT 60s, 166.00 
1202/1,SENOLAX 3x20s, 59.50 
3279,SERC 16mg 3x20s, 425.00 
3278,SERC 24mg 1x20s, 226.00 
3592,SERETIDE ACCUHALER (50/250), 582.00 
4098,SERETIDE EVOHALER (25/125), 561.00 
3580,SERETIDE EVOHALER (25/50), 467.00 
1203/1,SERGOLINE 30mg 3x10s, 242.00 
1204,SERMION 10mg 2x25s *โปรดดูวัน exp มีโปรซื้อเยอะ, 411.00 
1203,SERMION 30mg 30s กล่องเหลือง **โปรดดูวัน exp มีโปรซื้อเยอะ, 706.00 
1132/8,SEROQUEL 25mg 3x10s **ขึ้น1040," 1,035.00 "
1132/2,SERTRALINE GPO 50mg 2x15s, 113.00 
1132/3,SERTRALINE SANDOZ 50mg 3x10s, 284.00 
3886/10,SETIN 10mg 10x10s, 206.00 
3886,SETIN 1x10s, 17.00 
3886/12,SETIN SYRUP รสสตอเบอร์รี่ 60ml, 57.25 
2252,SEVEN-SEAS [MTV] LYSINE 100ml เซเว่นซี ไลซีน, 145.00 
3284,SEVEN-SEAS [MTV] OCEAN GOLD (OMEGA-3) 100ml, 135.25 
3285,SEVEN-SEAS [MTV] รูปส้ม 120ml เซเว่นซี, 101.00 
2335/6,SEWA INSAM ESSENCE 8mlx6ซอง (น้ำตบ), 202.00 
482/3,SIADOCIN capzule 100mg 1x10s (doxycycline), 31.00 
801/2,SIAGRAN 50mg 1x4s, 87.25 
679,SIALEXIN 250mg 10x10s, 302.00 
678,SIALEXIN 500mg 10x10s, 508.00 
3767,SIALEXIN SUSPENSION 125mg, 54.00 
3721,SIAMFORMET 500mg 10x10s, 103.75 
3722,SIAMFORMET 850 mg 10x10s, 194.00 
294,SIAMIDINE 400mg 10x10s, 129.75 
3411,SIA-MOX 500mg 1x10s, 25.00 
3219,SIA-MOX SYRUP 250mg 60ml, 65.00 
3308,SIARIZINE 25mg 10x10s, 104.00 
4172/3,SIDORY 4mg 3x10s, 325.00 
1212,SIDUOL 3x10s, 108.00 
1794/5,SIFLEX SYRUP 100 60ml รสราสเบอร์รี่, 43.75 
1794/4,SIFLEX SYRUP 250 60ml รสผลไม้รวม, 47.50 
681/2,SIFRIN NEBULIZER 0.05% 15ml, 47.00 
681/3,SIFRIN PEDIATRIC NEBULIZER 0.025% 15ml (เด็ก), 47.25 
4000/5,Siglivia 100mg 3x10s, 457.00 
พ.ค.-58,SILVERDERM CREAM 25g, 28.25 
5-450,SILVERDERM CREAM 450g, 306.00 
58/1,SILVEX CREAM 25g, 40.50 
87/1,SIMACORT CREAM 0.1% 10g, 30.75 
2-783/4,SIMCOMAG TABLETS 1000s, 405.00 
2082/1,SIMCONE DROP 15ml, 23.25 
2-783,SIMCONE-T 80mg 50x10s, 299.00 
3734,SIMOYIAM 5mg 10x10s, 114.50 
654/12,SIMPARICA 10-20 kg สุนัข สีฟ้า, 648.00 
654/9,SIMPARICA 1.3-2.5 kg สุนัข สีเหลือง, 470.00 
654/13,SIMPARICA 20-40 kg สุนัข สีเขียว, 740.00 
654/10,SIMPARICA 2.5-5 kg สุนัข สีม่วง, 515.00 
654/11,SIMPARICA 5.1-10 kg สุนัข สีน้ำตาล, 556.00 
654/17,SIMPARICA TRIO 10-20 kg สุนัข สีฟ้า, 695.00 
654/14,SIMPARICA TRIO 1.25-2.5 kg สุนัข สีเหลือง, 515.00 
654/18,SIMPARICA TRIO 20-40 kg สุนัข สีเขียว, 795.00 
654/15,SIMPARICA TRIO 2.5-5 kg สุนัข สีม่วง, 565.00 
654/35,SIMPARICA TRIO 40.1-60 kg สุนัข สีน้ำตาลเข้ม **ราคาพิเศษ**, 700.00 
654/16,SIMPARICA TRIO 5-10 kg สุนัข สีน้ำตาล, 605.00 
1805/1,SIMUCIN 100 50ซองx5g, 269.00 
99125/19,SINCLONAC 25mg 1000s (เม็ดกลมเหลือง), 110.00 
99125/20,SINCLONAC 50mg 1000s (เม็ดกลมส้ม), 173.00 
356/1,SINGKAST 4mg 4x7s, 385.00 
3340,SINGULAIR 10mg 28s," 1,192.00 "
3339,SINGULAIR 5mg 28s, 745.00 
3338/2,SINGULAIR CHEWABLE 4mg 4x7s, 745.00 
13190/2,SinocareAQmaxIII เครื่องตรวจน้ำตาลในเลือด (เครื่อง), 320.00 
1667/7,Sinocare เครื่องวัดอุณหภูมิอินฟราเรด AET-R1D1 ประกัน1ปี มีโปรซื้อเยอะ, 360.00 
2021/1,SINPROFEN 100mg/5ml 60ml (ส้ม), 15.00 
131/2,SINPROFEN 400mg 500s (เม็ดกลมชมพู), 195.00 
131/1,SINPROFEN 400mg 50x10s (เม็ดกลมชมพู) มีโปรซื้อเยอะ, 221.00 
7915,SINUFEN 1000s (ขาวลาย), 272.00 
7957,SINUFEN 25x10s มีโปรซื้อเยอะ, 132.00 
7-มี.ค.,SINULAN FORTE SPRAY ALLERGY 15ml, 262.00 
7-ก.พ.,SINULAN FORTE SPRAY EXPRESS VIRUS CLEANER 15ml, 262.00 
8134/1,SIPRA LOTION 3ml, 22.75 
1419/1,SIXIME CAPSULE 1x10s, 139.25 
3747/15,SKINFECT-B CREAM 15g, 29.25 
3747/5,SKINFECT-B CREAM 5g, 14.75 
3747,SKINFECT CREAM 15g, 24.25 
3746,SKINFECT CREAM 5g, 12.25 
2740,SKINOREN CREAM 30g **ราคาพิเศษ**, 469.00 
1872/7,SMART ME CREAM 20g ยานวดผู้ชาย, 240.00 
2-140/2,SMECTA GO 12ซองx3g (คาราเมลโกโก้), 303.00 
2-140/1,SMECTA ORANGE-VANILLA 10ซองx3g (ส้ม) มีโปรซื้อเยอะ, 153.00 
2-140/6,SMECTA STRAWBERRY 10ซองx3g สเมคต้า มีโปรซื้อเยอะ, 153.00 
2405,SMOOTH E ACNE GEL 7g, 128.00 
2405/1,SMOOTH E ACNE HYDROGEL PLUS 10g, 176.00 
2405/5,SMOOTH E ACNE SCAR 7g, 219.00 
2-514,SMOOTH E BABYFACE FOAM 120g 4fl.oz, 219.75 
2108,SMOOTH E BABYFACE FOAM 240g 8fl.oz, 354.25 
2-513,SMOOTH E BABYFACE FOAM 30g 1fl.oz, 66.00 
2109,SMOOTH E BABYFACE FOAM 60g 2fl.oz, 133.75 
2401/2,SMOOTH E BABYFACE GEL 165ml 5.5fl.oz, 246.00 
2401/1,SMOOTH E BABYFACE GEL 45ml 1.5fl.oz, 79.25 
2401,SMOOTH E BABYFACE GEL 99ml 3.3fl.oz, 163.00 
2401/3,SMOOTH E BABY FACE HYDRATION FOAM 40g, 76.75 
2401/4,SMOOTH E BABY FACE HYDRATION FOAM 80g, 155.00 
4363,SMOOTH E BABYFACE SCRUB 36g 1.2fl.oz, 73.00 
4364,SMOOTH E BABYFACE SCRUB 66g 2.2fl.oz, 125.50 
08045/8,SMOOTH E CAPSULE FACE LIFT 1x12s, 205.00 
2521,SMOOTH E CREAM 100g, 491.50 
2406,SMOOTH E CREAM 15g, 157.00 
2330-1,SMOOTH E CREAM 40g, 268.00 
2-532,SMOOTH E CREAM 7g, 86.00 
3911,SMOOTH E CREAM PLUS-WHITE 10g, 87.00 
3912,SMOOTH E CREAM PLUS-WHITE 30g, 202.25 
3914,SMOOTH E CREAM PLUS-WHITE 60g, 316.75 
3/1/2330,SMOOTH E DRY SKIN REPAIR 9.5% MAX UREA 180ml, 437.00 
2583/40,SMOOTH E EXTRA SENSITIVE CLEANSING WATER 100ml, 129.75 
2583/41,SMOOTH E EXTRA SENSITIVE CLEANSING WATER 200ml, 236.00 
2108/5,SMOOTH E GLUTA B3 CELLULAR BRIGHT 13G, 246.00 
2108/6,SMOOTH E GLUTA B3 CELLULAR BRIGHT 30G, 428.00 
2335,SMOOTH E GOLD CREAM 12g 0.4fl.oz, 112.00 
2334,SMOOTH E GOLD CREAM 30g 1.0fl.oz, 259.00 
2330,SMOOTH E GOLD CREAM 65g 2.2fl.oz, 570.00 
2333,SMOOTH E GOLD FOAM 45g 1.5fl.oz, 108.00 
2332,SMOOTH E GOLD FOAM 4fl.oz 120g, 282.00 
170/3,SMOOTH E LIQUID PLASTER ฟิล์มเคลือบปิดแผล 4ml, 65.50 
2415/6,SMOOTH E OPTI O 20s บำรุงสายตา, 459.00 
2108/7,SMOOTH E PHA-AHA ACNE SPOT&PORE SMOOTH 13G, 245.00 
2108/8,SMOOTH E PHA-AHA ACNE SPOT&PORE SMOOTH 30G, 429.00 
2108/9,SMOOTH E RETINOL DEEP WRINKLE REPAIR 13G, 269.00 
2108/10,SMOOTH E RETINOL DEEP WRINKLE REPAIR 30G, 502.00 
8231/3,SMOOTH E SCAR SHEET ซิลิโคนเจลแผลเป็น, 82.00 
8231/4,SMOOTH E SCAR SHEET ซิลิโคนเจลแผลเป็น 3ชิ้น, 218.00 
1/1/2330,SMOOTH E SKIN WHITE THERAPIE 100ml 3.4fl.oz, 180.25 
2/1/2330,SMOOTH E SKIN WHITE THERAPIE 200ml 6.8fl.oz, 280.00 
3895-1,SMOOTH E SUN SPF 50+ 15g กันแดด สีขาว, 215.50 
3895,SMOOTH E SUN SPF 50+ 15g กันแดด สีเบจ, 215.50 
08045/6,SMOOTH E TELOLIFE 1000mg 60s ริ้วรอย, 735.00 
2583/42,SMOOTH E ULTRA-LIGHT CLEANSING OIL SERUM 100ml, 224.00 
2583/43,SMOOTH E ULTRA-LIGHT CLEANSING OIL SERUM 200ml, 409.00 
3902,SMOOTH E WHITE BABYFACE CREAM 12g, 88.00 
3909,SMOOTH E WHITE BABYFACE CREAM 30g, 206.00 
3896,SMOOTH E WHITE BABYFACE FOAM 120g 4fl.oz, 219.00 
3896/1,SMOOTH E WHITE BABYFACE FOAM 180g 6fl.oz, 278.00 
3898,SMOOTH E WHITE BABYFACE FOAM 30g 1.0fl.oz, 70.50 
3897,SMOOTH E WHITE BABYFACE FOAM 60g 2fl.oz, 127.50 
3419,SMOOTH E WHITE BABYFACE SERUM 0.4fl.oz 12g, 260.50 
3420,SMOOTH E WHITE BABYFACE SERUM 24g 0.8fl.oz, 430.00 
2108/3,SMOOTH E WHITE BABY FACE SPOTCLEAR FOAM 140g, 269.00 
2108/4,SMOOTH E WHITE BABY FACE SPOTCLEAR FOAM 180g, 327.00 
3898/1,SMOOTH E WHITE BABY FACE SPOTCLEAR FOAM 40g, 79.00 
2108/2,SMOOTH E WHITE BABY FACE SPOTCLEAR FOAM 80g, 155.00 
2405/7,SMOOTH E ครีมซอง ACNE HYDROGEL PLUS 5gx6s, 285.00 
2405/6,SMOOTH E ครีมซอง SCAR TRI PEPTIDE + HYA 5gx6s, 279.00 
08045/7,SMOOTH LEEP 576mg 10s ช่วยนอนหลับ เสริมภูมิ, 227.00 
08045/9,SMOOTH LEEP 576mg 30s ช่วยนอนหลับ เสริมภูมิ, 627.00 
655/10,SMOOTH LIFE BIO C CANDY CHEWABLE 1000mg 1x14s รสส้ม, 148.00 
655/13,SMOOTH LIFE BIO C CANDY CHEWABLE 120mg 1x14s รสส้ม, 35.50 
513/2,S-MOX 125 DRY SYRUP (เปลือยส้ม), 13.25 
513/6,S-MOX 125 DRY SYRUP (มีกล่องส้ม)(amoxicillin), 15.00 
512/4,S-MOX FORTE 250 60ml (เปลือยส้ม) ***โปร4กพ-28มีค69 ซื้อ12 ลด12บ, 18.50 
512/5,S-MOX FORTE 250 60ml (มีกล่องส้ม), 25.50 
98115/3,SNAKE BRAND HERBAL andrographis SPRAY SF 15ml, 91.00 
98115/5,SNAKE BRAND HERBAL EXTRA FRESH SPRAY SF 15ml เฮอร์เบิ้ล สเปรย์, 76.00 
98115/1,SNAKE BRAND HERBAL NIGHT TIME SPRAY SF 15ml มีโปรซื้อเยอะ, 76.00 
98115,SNAKE BRAND HERBAL RESCUE SPRAY SF 15ml, 76.00 
1844,SOBELIN 1000s, 254.00 
1845,SOBELIN 50x10s, 170.00 
4,SODAMINT FRX 1000s (เม็ดกลมขาว) บ ขาด, 93.00 
4-ม.ค.,SODIUM BICARBONATE 400g ล้างผัก อันอันโอสถ, 45.00 
1331000,SOFCLENS NSS น้ำเกลือป้ายฟ้า 1000ml, 43.25 
133100,SOFCLENS NSS น้ำเกลือป้ายฟ้า 100ml, 23.75 
133500,SOFCLENS NSS น้ำเกลือป้ายฟ้า 500ml, 32.50 
9994,Soffell Spray กลิ่นส้ม 30cc เล็ก ซอฟเฟล-สเปรย์ **ขายขาด, 27.75 
9992,Soffell Spray กลิ่นส้ม 80cc ใหญ่ **ขายขาด, 59.00 
9993,Soffell Spray ขวดชมพู 30cc เล็ก **ขายขาด, 27.75 
9991,Soffell Spray ฟลอร่า 80cc ใหญ่ ซอฟเฟล-สเปรย์ **ขายขาด, 59.00 
9998,Soffell ซอง กลิ่นฟลอร่า 8มล แพค24ซอง ซอฟเฟล (ซอง) **ขายขาด มีโปรซื้อเยอะ, 3.17 
9995,Soffell ซอฟเฟลโลชั่นทากันยุง กลิ่น ฟลอร่า 60ml **ขายขาด, 43.00 
1501/3,SOFTEAR 10ml ซอฟเทียร์ (hypromellose), 39.00 
1501/4,SOFTEAR 5ml ซอฟเทียร์ (hypromellose), 34.50 
489,SOFTIP ไม้พันสำลี ซอง100ก้าน Size L, 13.00 
487,SOFTIP ไม้พันสำลี ซอง100ก้าน Size M, 12.50 
486,SOFTIP ไม้พันสำลี ซอง100ก้าน Size S, 11.70 
787,SOLMAX 500mg 1x10s มีโปรซื้อเยอะ **ขึ้น40, 36.50 
1794,SOLMAX FORTE 60ml **ขึ้น67, 61.50 
1795,SOLMAX KIDS 60ml **ขึ้น61, 56.00 
1558,SOLUFEN 400 1x10s มีโปรซื้อเยอะ **ขึ้น48, 42.75 
1288/2,SONAP 275mg 10x10s, 173.00 
1288/5,SONAP 275mg 500s เม็ดรีฟ้า, 785.00 
1288/3,SONAP FORTE 550mg 10x10s **ขึ้น340, 299.00 
1526/25,SONERIPER M 50mg 25x10s **ขายขาด, 113.00 
1229,SOPROXEN 275mg 10x10s **ราคาพิเศษ**, 174.00 
403/8,SORIVATE CREAM 15g, 29.50 
1564/3,SOS ALCOHOL PAD 3.8x8.3cm 20ซอง, 19.00 
3525/2,SOS COOLING GEL PATCH KITTY BABY 4x9cm แผ่นเจลลดไข้ เปลี่ยนสี, 57.25 
1667/19,SOS Non-contact Infrared Thermometer Kitty รุ่น FT-F32, 695.00 
3525/1,SOS PLUS COOLING GEL PATCH 5x12cm แผ่นเจลลดไข้ เปลี่ยนสี, 66.00 
1321/3,SOS PLUS P1 KTM01 PE PLASTER พลาสเตอร์PEปิดแผล HELLO KITTY 1.9x7.2cmx8ชิ้น, 12.50 
1321/16,SOS PLUS P1 KTM02 PE PLASTER พลาสเตอร์PEปิดแผล HELLO KITTY 1.9x7.2cmx8ชิ้น, 12.50 
132403,SOS PLUS เครื่องวัดความดันสอดแขวน รุ่น FT-C26-Y (ประกัน 7ปี)," 5,500.00 "
941010,SPACOVIN 40mg 10x10s, 98.00 
879/1,SPAMUS TABLETS 100x10s (เม็ดกลมฟ้า), 555.00 
237/3,SPASCOPAN 500s ขาวกลม, 580.00 
941010/2,SPASVERINE 10x10s, 628.00 
237/2,SPATYL 10mg 1x10s, 24.25 
76/5,SPAXID 20x10s, 335.00 
2417/6,SPAZOL 100mg 25x4s," 1,130.00 "
4001,SPECTRABAN SPF 50+ 20g, 181.00 
1244,SPECTRIM SUSPENSION 60ml (เปลือย), 12.00 
2-386/2,SPEK MOUTH SPRAY COOL, 111.00 
2-603,SPORAXYL CREAM 15g, 39.00 
2417/7,SPORNAR 100mg 10x10s, 481.00 
2417,SPORNAR 100mg 25x4s, 480.00 
3514,SPOROXYL 200mg 10x10s, 195.00 
1750/3,SRICHAND BARRIER BOOST Soothing Gel Cream 6x10ml, 172.00 
1750/4,SRICHAND PDRN Gel Cream 6x10ml, 172.00 
1750/1,SRICHAND Skin Moisture Burst Gel Cream 10ml, 161.00 
1750/5,SRICHAND SUN Lotion 6x7ml, 120.00 
1750/6,SRICHAND SUN Lotion กัดแดด เนื้อบาง 6x7ml, 128.00 
1750/2,SRICHAND SUPER C Brightening Gel Cream 6x10ml, 172.00 
1750/7,SRICHAND ตลับ ออริจินัล มาร์ก 3ตลับx20กรัม, 152.00 
1490-2/5,SSP AS C GRPAE VIT C 25mg 1000s (องุ่น) (กระปุก), 93.00 
1490-2/3,SSP AS C ORANGE VIT C 25mg 1000s (ส้ม) (กระปุก), 93.00 
1490-2/6,SSP AS C PINEAPPLE VIT C 25mg 1000s (สับปะรด), 93.00 
1490-2/4,SSP AS C STRAWBERRY VIT C 25mg 1000s (สตรอเบอร์รี่) (กระปุก), 95.00 
3827/8,S-SURE ตรวจตั้งครรภ์ (หยด), 11.25 
232/5,STARBUFEN 60ml *มีโปรซื้อเยอะ, 19.00 
4333/2,STARCLAV 1000mg 2x7s, 128.75 
4333/14,STARCLAV 625mg 2x10s, 198.00 
869/3,STARDA-BE CREAM 15g, 36.25 
869/4,STARDA-BE CREAM 25g, 52.00 
869/2,STARDA-BE CREAM 5g, 17.00 
99125/24,STAREN 25mg 1000s (เม็ดกลมม่วง), 272.00 
99125/18,STAREN 50mg 1000s (เม็ดกลมชมพูอมม่วง), 359.00 
99125/21,STAREN 50mg 1000s (เม็ดกลมเหลือง), 359.00 
99125/22,STAREN 50mg 100x10s (เม็ดกลมชมพูอมม่วง), 542.00 
99125/23,STAREN 50mg 100x10s (เม็ดกลมเหลือง), 542.00 
1526/1,STARGESIC 1x10s (เม็ดหกเหลี่ยมขาว), 12.00 
1526/15,STARGESIC 50x10s (เม็ดหกเหลี่ยมขาว), 335.00 
512-1/12,STARLEX-500 (เขียวอ่อน-เขียวแก่) 500s," 1,350.00 "
4124/1,STARLONE LOTION 30ml, 18.00 
4124/3,STARLONE LOTION 60ml, 26.25 
1526/3,STARMOL PLUS 1000s (เขียวหกเหลี่ยม), 535.00 
1526/4,STARMOL PLUS 100x10s (เม็ดหกเหลี่ยมเขียว), 636.00 
512-1/5,STARMOX DRY SYRUP 125 (มีกล่องรสสตอเบอรี่), 19.75 
512-1/4,STARMOX DRY SYRUP 125 (มีกล่องรสส้ม), 19.75 
512-1/6,STARMOX DRY SYRUP 125 (มีกล่องรสองุ่น), 19.75 
512-1/3,STARMOX FORTE DRY SYRUP 250 (มีกล่องรสส้ม), 27.00 
512-1/7,STARMOX tab 250mg (เม็ดตอกขาว) 1000s, 990.00 
512-1/8,STARMOX tab 500mg (เม็ดตอกขาว) 500s, 950.00 
4288/8,STARTEC SYRUP 100ml เจ็ดดาว, 42.00 
4288/9,STARTEC SYRUP 60ml เจ็ดดาว, 24.25 
1800/10,STARTER KIT FLUSH ชุดอุปกรณ์ล้างจมูก+เกลือ14ซอง, 152.00 
8212/2,STARTRIL-S 1500 10ซอง (กลิ่นส้ม), 72.00 
8212/1,STARTRIL-S 1500 30ซอง (กลิ่นส้ม), 230.00 
4188/6,S-TEC SYRUP 60ml เปลือย, 15.00 
4188/5,S-TEC SYRUP 60ml มีกล่อง, 21.50 
4188/3,S-TEC TABLETS 1X10s (cetirizine) มีโปรซื้อเยอะ, 7.70 
3278/16,STEI 16mg 1x10s, 28.50 
3278/3,STEI 24mg 10x10s, 388.00 
2489,STERI-DRESS สเตอริ-เดรส (ชุดทำแผล) กล่อง12ชุด (กล่อง), 172.00 
2286,Sterile eye pad ผ้าปิดตา ก.25ชิ้น (กล่อง), 117.00 
3827/7,S-TEST ตรวจตั้งครรภ์ (จุ่ม), 7.25 
879/3,S-TOLZEN 50mg 50x10s, 327.00 
3693/3,STOMAHESIVE PASTE 56.7g Convatec กาวติดแป้น, 269.00 
3501,STREPSILS CHESTY COUGH 1x8s มีโปรซื้อเยอะ, 49.25 
3502,STREPSILS CHESTY COUGH LOZENGE 2x12s มีโปรซื้อเยอะ **ใหม่93.25, 93.00 
2543,STREPSILS CITRUS LEMON SUGAR FREE 24x6s, 545.00 
2540/1,STREPSILS CITRUS LEMON SUGAR FREE 2x8s, 83.25 
1263/1,STREPSILS COOL 2x12s, 83.25 
1259,STREPSILS COOL HHR 24x8s, 545.00 
4038,STREPSILS DRY COUGH 1x8s ซื้อเยอะ **ขึ้น50, 49.25 
1264/1,STREPSILS HONEY&LEMON 2x12s **ขึ้น84, 80.00 
1260,STREPSILS HONEY&LEMON HHR 24x8s, 545.00 
2540-1,STREPSILS MAXIPLUZZ 24x6s," 1,252.00 "
3170/1,STREPSILS MAXIPLUZZ สเตร็ปซิล แม็กซี่-พลัส 16s **ขึ้น101, 102.00 
2541,STREPSILS MAXPRO 24x8s," 1,666.00 "
2541/1,STREPSILS MAXPRO 2x8s **ขึ้น130, 128.00 
2542/1,STREPSILS MAXPRO DIRECT SPRAY 15ml, 185.00 
1262/1,STREPSILS ORANGE+VITAMIN C 2x12s, 83.25 
1258,STREPSILS ORANGE+VITAMIN C HHR 24x8s, 545.00 
1265/1,STREPSILS ORIGINAL 2x12s, 83.25 
1261,STREPSILS ORIGINAL HHR 24x8s, 540.00 
2729,STREPSILS THROAT IRRITATION & COUGH 24x8s," 1,177.00 "
2729/1,STREPSILS THROAT IRRITATION & COUGH 2x12s, 91.50 
1269,STUGERON 25mg 3x10s, 86.00 
2686/1,STUGIN 50x10s, 194.00 
819/1,SUBSYDE-CR 100mg 2x10s, 100.00 
1419/2,SUCRAFEN 1g 25x10s," 1,291.00 "
13620/5,Suction Catheters สายดูดเสมหะ SK MAX 4.0mmx50cm 12FR ขาว (เส้น), 4.00 
13620/6,Suction Catheters สายดูดเสมหะ SK MAX 4.7mmx50cm 14FR เขียว (เส้น), 4.00 
13620/7,Suction Catheters สายดูดเสมหะ SK MAX 5.3mmx50cm 16FR ส้ม (เส้น), 4.00 
1754/2,SUDOCREM 125g, 271.00 
1754/4,SUDOCREM MOISTURIZING CREAM 10g, 102.00 
1754/3,SUDOCREM NATURALS NAPPY CREAM 30g, 271.00 
811,SUGRIL 5mg 10x10s, 74.00 
1244/1,SULFOMETH SUSPENSION 60ml (เปลือย), 12.75 
3228,"SULTRIM NL 1000s เม็ดขาวรี ซัลตริม [SFM,TMP]", 375.00 
801/1,SUMIGRAN 50mg 1x6s [ชุมชน] มีโปรซื้อเยอะ, 62.00 
1108/1,SUNOLUT TABLET 5mg 10x10s บ ขาด, 305.00 
1803/4,SUPENAC 200mg 50ซอง (รสส้ม), 172.00 
2452/7,SUPIROCIN CREAM 15g (mupirocin), 91.25 
2452/5,SUPIROCIN CREAM 5g exp รอlotใหม่, 42.75 
3361/2,SUPPORT พยุงหลัง #2XL 42-46นิ้ว [Triple-D] เข็มขัด รัดเอว, 360.00 
3361/4,SUPPORT พยุงหลัง #3XL 48-54นิ้ว [Triple-D] เข็มขัด รัดเอว, 360.00 
3361/10,SUPPORT พยุงหลัง size 3XL 48-54นิ้ว [VITAL] เข็มขัด รัดเอว, 360.00 
337/2,SUPPORT พยุงหลัง size L 30-36นิ้ว [Triple-D] เข็มขัด รัดเอว, 360.00 
337/7,SUPPORT พยุงหลัง size L 30-36นิ้ว[VITAL] เข็มขัด รัดเอว, 375.00 
336/2,SUPPORT พยุงหลัง size XL 36-42นิ้ว [Triple-D] เข็มขัด รัดเอว, 360.00 
336/6,SUPPORT พยุงหลัง size XL 36-42นิ้ว [VITAL] เข็มขัด รัดเอว, 375.00 
3361/6,SUPPORT พยุงหลัง size XXL 38-42นิ้ว [VITAL] รัดเอว, 375.00 
337/5,SUPPORT พยุงหลังส่วนเอว size M 30-34นิ้ว [VITAL] เข็มขัด, 375.00 
3595/5,SUPRALIP NT 145mg 3x10s, 655.00 
4068/5,SURBEX-ZINC 4x7s เซอร์เบค-ซิงค์ [abbott], 275.00 
2367/4,SUROTIN 10mg 3x10s, 175.50 
2367/5,SUROTIN 20mg 3x10s, 177.00 
4092/14,SVOZ EYE DROP 0.5% 5ml, 68.50 
1290,SYMBICORT turbuhaler 160/4.5 60dose, 749.00 
1288,SYNFLEX 10x6s, 535.00 
3285/20,SYN-O-VITS 4L แกลลอน, 425.00 
3285/7,SYN-O-VITS 60ml, 24.00 
3285/16,SYN-O-VITS FORTE 120ml รส blueberry, 111.00 
3285/17,SYN-O-VITS FORTE 15ml รส blueberry ขวดเปลือย, 10.00 
