รหัสสินค้า,ชื่อสินค้า, ราคา 
14884,P.O CARE LIVELY SUNKIDS SPF50+, 300.00 
15859,P.O CARE ULTRA SPORT FUSION SPF 50+ <100 ML>, 225.00 
12538,P.O COCONUT TANNING OIL 165 ML, 190.00 
14883,P.O COCONUT TANNING OIL SPF 15 80 ML., 195.00 
12540,P.O COCONUT TANNING OIL SPF15 80 ML, 210.00 
12539,P.O COCONUT TANNING OIL SPF8 80 ML, 180.00 
12534,P.O D-PANTHENOL AFTER SUN COOL 150 ML., 129.00 
12526,P.O D-PANTHENOL FOAM 80 ML.435-, 290.00 
16593,P.O D-PANTHENOL MOIST UP FRESH AFTER SUN LOTION 95 ML., 82.00 
16594,P.O MARINE SAFE SUNSCREEN SPF 50+ anti jelly fish115 ML., 315.00 
16596,P.O NATURAL COCONUT&ARGAN ESSENTIAL OIL SERUM 100 ML., 165.00 
12529,P.O SUN BLOCK SPF 50 45 ML., 75.00 
12528,P.O SUN BLOCK SPF 50 115 ML., 155.00 
12527,P.O SUN LOTION SPF 30 120 ML. 350-, 135.00 
12531,P.O VIRGIN COCO OIL 100 ML.-, 90.00 
12530,P.O VIRGIN COCO OIL 250 ML.280-, 190.00 
10619,PAINEX -400 (CELECOXIB) 400 MG 3X10'S pross ขายยกกล่อง, 340.00 
12283,PAINPYRIN 10*10'S, 90.00 
14203,PAINPYRIN 10'S, 9.00 
13993,PAINZA COOL GEL 30 GM, 45.50 
14217,PAINZA CREAM 30 GM, 32.50 
14677,PAINZA CREAM 50 GM, 52.00 
12945,PALMER'S CREAM FOR STRETCH MARK 125 ML, 275.00 
12944,PALMER'S LOTION FOR STRETCH MARK 250 ML, 275.00 
12470,PANADOL รุ่นใหม่ 15X10'S, 159.00 
10536,PANADOL 1-6 สตรอเบอรรี่, 47.00 
10539,PANADOL 6-12 รสส้ม, 58.50 
10538,PANADOL ACTIFAST 10'S รุ่นใหม่, 36.50 
16103,PANOFEN 10 X10'S (ibu+para), 132.00 
16076,PARA GPO 500 MG. 50x10'S ขายขาดไม่รับคืน, 250.00 
15660,PARA FAST ACTIV 25X10'S(T.MAN), 385.00 
12469,PARACAP POND 50x10'S, 343.00 
12466,PARACAP100'S, 48.00 
12273,PARADINE 1X500'S, 190.00 
12280,PARADINE 50X10'S แผง ขายยกกล่อง, 235.00 
16641,PARAFEN 10 X10'S (ibu+para) MSL, 125.00 
15311,PARAGEN 50X10 edwards, 204.00 
15659,PARAMAN 100X10'S(T.MAN), 470.00 
12349,PARIET 10 MG. 14'S, 465.00 
12350,PARIET 20 MG.14'S, 597.00 
11303,PATADAY 2.5 ML., 405.00 
11013,PATAR CAP 10X10 CAP, 79.00 
13371,PATAR ENEMA ADULT 10 ลูก, 54.00 
14981,PATARGESIC 50X10'S, 260.00 
12189,PEBARIN 150 MG. SIAM 10X10'S," 3,984.00 "
12285,PEMED 10X10'S cmed, 76.50 
11304,PEMIROX 5 ML., 100.00 
12480,PENCILLIN 500000 U ANB, 17.50 
10583,PENCOR 4 MG 10X10'S ขายยกกล่อง, 292.00 
14085,PEPFAMIN TAB 20 MG BLISTER 10X10'S (famotidine)siam, 169.00 
12481,PERIACTIN 4 MG, 8.75 
12050,PERIDONE 10x50'S, 3.35 
12483,PERSKINDOL CLASSIC GEL 100 GM, 182.00 
12485,PERSKINDOL CLASSIC SPRAY 150 ML., 217.00 
12486,PERSKINDOL COOL GEL 100 GM., 180.00 
12484,PERSKINDOL COOL SPRAY 250 ML, 200.00 
15573,PEURRI ACNE CLEANSER 100ML, 178.00 
15410,PEURRI ANTI ACNE GEL 3 GM, 80.75 
15571,PEURRI ANTI ACNE GEL 8 GM, 168.08 
14880,P-FEN 600 MG.ฟ้ารี 50X10'S ขายยกกล่อง, 585.00 
12490,PHARMATON + โสม 100'S," 1,138.00 "
12489,PHARMATON + โสม 30'S exp 12/2026, 380.00 
14574,Pharmica Liniment Spray 60 ml, 127.00 
13934,PHARMICA MEDICATED PLASTER COOL 10 ซอง, 310.00 
13935,PHARMICA MEDICATED PLASTER WARM 6 ซอง, 310.00 
15406,PHARMICA MEMIC 500 MG mefanamic 10's, -   
14291,PHARMICA PIROXICAM GEL 25 GM, 26.50 
14462,PHENZ 10'S (diphenhydramine hcl 50 mg), 84.00 
11630,PHINDROZ 10 ML., 61.00 
16383,PHIVOLTE CREAM 10 GM, 32.00 
14794,PHYSIOGEL A.I CREAM 50 ML., 530.00 
12885,PHYSIOGEL DMT CLEANSER 150. ML., 190.00 
15489,PHYSIOGEL DMT CLEANSER 50. ML., 68.00 
15490,PHYSIOGEL DMT CLEANSING GEL 30. ML., 73.00 
14793,PHYSIOGEL DMT CREAM 75 ML, 390.00 
15115,PHYSIOGEL RED SOOTHING SPF 50+ 40 ML., 490.00 
14524,PHYTOSTEROL PLUS POLICOSANOL 30'S, -   
15532,PILL.CUTTER, 99.00 
12426,PIMPLE REMOVER 777 (กดสิว), 63.00 
14756,PINRONE 10X10S สูตร primolut n, 255.00 
12510,PIRCAM - 20 ( 44-), 268.00 
14086,PIROBAN OINTMENT 5 GM., 52.75 
12501,PIROXAL 10 MG. 500'S, 170.00 
12505,PIROXAL 20 MG 500'S, 180.00 
12502,PIROXAL GEL 25 GM, 17.00 
16711,PIROXHIM 20 MG. 10x10'S, 95.00 
12506,PIROXICAM FORTE 10x10, 102.00 
15884,PIROXICAM FORTE 1x50x10, 375.00 
12503,PIROXICAM 20 MG. 50X10'S RX, 350.00 
14678,PIROXONE GEL 30 GM., 25.00 
12509,PIROXSIL GEL 25 Gm, 20.00 
16725,PLAIVANA COOL SPRAY 60 ML., 119.00 
16033,PLAIVANA CREAM 100 G., 220.00 
10830,PLAIVANA CREAM 15 G., 41.50 
10829,PLAIVANA CREAM 35 G., 83.00 
16653,PLAIVANA SPRAY 100 ml., 147.00 
16091,PLANIL 2X GEL 30 GM DOUBLE STRENGTH, 72.00 
12212,PLASTER ผ้า NEXCARE 3 M 100 ชิ้น, 36.00 
12515,PLASTER พริก เยอรมัน 2x12 แผ่น, 26.50 
14253,PLATOGRIX 75 MG. 2X14'S ขายขาดไม่รับคืน, 560.00 
13210,PLAVIX 75 MG. 1X14'S," 1,185.00 "
12517,PLAYBOY COMFORT 56, 48.75 
12516,PLAYBOY FETHERITE 52, 39.58 
16748,PLEASE ORAL SOLUBLE FILM (SILDENAFIL) 100 MG ขายขาดไม่รับคืน, 168.00 
12521,PLENDIL 10 MG. 30'S, 520.00 
12520,PLENDIL 5 MG. 30'S, 340.00 
14344,PLETAAL SR 100 MG.3X10'S ขายยกกล่อง," 1,310.00 "
15629,POBALIN 150 MG 8X7'S, 405.00 
16499,POBALIN 75 MG 8X7'S, 283.00 
15607,POCARE MILKY MOIST PHYSICAL SUNSCREEN SPF30+ PA++++FACE&BODY, 245.00 
15606,POCARE MILKY MOIST PHYSICAL SUNSCREEN SPF5O+ PA++++FACE&BODY, 262.00 
10749,PODOPHYLLINE 15 ML., 270.00 
13834,POLAR KLEAN 15 ML . TMAN, 29.25 
13635,POLAR SPRAY 280 ML TMAN, 191.00 
16113,POLAR SPRAY 80 ML TMAN, 95.00 
14720,POLAR SPRAY INNOCENCE 280 ML TMAN, 191.00 
16695,POLAR SPRAY INNOCENCE 80 ML TMAN, 95.00 
14341,POLIDENT PRO RETAINER แช่ฟัน 30'S, 146.50 
16131,POLIDENT FLAVOR FREE 20 GM, 94.00 
10962,POLIDENT FLAVOR FREE 60 GM, 220.00 
16047,Polident max hold & seal 40g flavor free, 215.50 
16048,Polident max hold & seal 40g mild mint, 215.50 
10959,POLIDENT POLIGRIP FRESH MINT 20 GM., 94.00 
10953,POLIDENT POLIGRIP FRESH MINT 60 GM, 220.00 
10963,POLIDENT แช่ฟัน 30's รุ่นใหม่, 121.00 
15630,POLILERGY 1X10'S, 45.00 
11200,POLKA CRACK HEEL 25 GM, 37.00 
14036,POLYGOT 10'S film coat, 16.75 
12550,POLY-OPH 5 ML*จำกัดร้านละ 1โหล*, 24.00 
10133,POLYTANOL 10 MG.50X10'S, 4.00 
12549,POLYTAR 65 ML, 87.50 
12553,PONSTAN 500 MG. 25X10' ( 59-)," 1,069.00 "
14562,PORMUS 50X10'S ขาวกลม, 450.00 
12556,POSTINOR 1x2'S, 39.00 
12508,POX 1X10'SX12, 253.00 
14005,PRADAXA 110 MG. 30'S," 1,750.00 "
15755,PRECARE STRIP, 7.50 
14423,PRECARE CASSETTE, 20.00 
14776,PRECIUS 75 MG 6X10'S, 425.00 
16544,PRED FORTE 5 ML. (prednisolone acetate 1%) allergan, 90.00 
14416,PREGABALIN eurodrug 75 MG 4X14'S, 900.00 
14000,PREGABALIN TEVA 75 MG 4X14'S, 440.00 
16010,PREGABALIN GPO 75 MG.10x10's ขายขาดไม่รับคืน, 545.00 
12185,PREGABALIN SANDOZ 150 MG. 8X7'S," 1,680.00 "
12181,PREGABALIN SANDOZ 75 MG. 8X7'S, 135.00 
12578,PREGNANCY CASSETTE LONGMED ถาด, 12.00 
12579,PREGNANCY MIDSTREAM LONGMED แท่ง, 24.00 
12577,PREGNANCY TEST LONGMED แบบจุ่ม, 7.50 
12557,PREME 21'S, 88.00 
12566,PREME 28'S ใหม่, 87.25 
10899,PREME NOBU ACNE 5 GM., 51.00 
12562,PREME NOBU natural E PLUS 15 gm., 107.00 
12560,PREME NOBU natural uv sport spf 58 30 gm., 295.00 
12558,PREME NOBU natural face foam 50 gm., 98.00 
12565,PREME NOBU PINK natural foam 50 gm, 98.00 
10264,PRENOLOL 100 MG.10X10'S, 98.00 
10260,PRENOLOL 25 MG 50X10'S, 250.00 
10261,PRENOLOL 50 MG. 10X10'S, 53.00 
15450,PREVACID FDT 15 2 x 14'S รุ่นกล่องละ 2 แผง, 915.00 
15451,PREVACID FDT 30 2 x 14'S รุ่นกล่องละ 2 แผง," 1,600.00 "
14216,PRIMOLUT-N 2X15'S (รุ่นใหม่ 1 กล่อง 2 แผง ), 171.00 
14729,PRIMROSE OIL- 1000 mg 3X10'S ( MSP), 152.00 
12609,PRO SKIN 12'S, 141.00 
16581,PROBIOTIC DROPS 8 ML., 603.00 
11617,PROBUFEN 400 MG 1X500'S, 310.00 
11610,PROBUFEN 400 MG. 50X10'S, 280.00 
11611,PROBUFEN 600 MG. 25X10'S, 450.00 
16562,PROBUFEN 600 MG. 50X10'S, 440.00 
15977,PROBUFEN GEL 25 GM., 42.00 
12725,PROCTASE-P 50X10'S ขายเป็นแพคละ 10 แผง, 17.00 
14056,PROCTYL OINTMENT 10 gm, 68.00 
12645,PROCTYL SUPPO 10'S สินค้าขายขาดไม่รับคืน, 63.00 
11981,PRODEFENZ 30 SACHETS, 740.00 
11980,PRODEFENZ 3X10'S, 740.00 
14699,PROFENA 400 MG. 50 X10'S เม็ดกลม, 400.00 
15983,"PROGAUZE 2""x2""8PLY 10x10 LONGMED", 28.00 
15984,"PROGAUZE 3""x3""8PLY 10x10 LONGMED", 48.50 
15985,"PROGAUZE 4""x4""8PLY 10x10 LONGMED", 71.25 
10874,PROGYNOVA 2 MG. 3 แผง ขายยกกล่อง, 498.00 
14727,PROPOLIS MOUTH SPRAY 20 ML BKK (FahAct), 78.50 
16420,PROPOLIZ CANDY POP HONEY 70 GM. /10 ซอง, 136.00 
14442,PROPOLIZ KID MOUTH SPRAY 10 ML, 80.75 
11723,PROPOLIZ MOUTH LOZENGE MIXS อม 15ซอง, 244.00 
14117,PROPOLIZ MOUTH LOZENGE PLUS อม 10X8'S, 140.00 
14947,PROPOLIZ MOUTH LOZENGE VIT C อม 10X8'S, 143.00 
11717,PROPOLIZ MOUTH SPRAY, 86.00 
14256,PROPOLIZ MOUTH SPRAY + กระชายขาว 15 ML, 107.00 
14382,PROPOLIZ MOUTH SPRAY PLUS EXTHERB 15 ML., 109.75 
14311,PROPOLIZ MOUTH WASH 150 ML, 73.00 
15879,PROPOLIZ X LOZENGE อม 15ซองx8's, 360.00 
15174,PROPOLIZ CHEWY MOUTH LOZENGE VIT C 10X8'S, 159.00 
15655,PROPOLIZ X MOUTH SPRAY 15 ML., 112.00 
13073,PROPYL 50 MG. 50X10'S ขายขาด ไม่รับคืน, 6.50 
15150,PROSPAN COUGH SYRUP 100 ML., 165.00 
14773,PROTEMP 325 MG SOFTGEL 10X10'S, 56.00 
14347,PROTEMP SUPPO 500 MG.12'S ขายขาดไม่รับคืน, 167.00 
14176,PROTEMP SUPPO 250 MG 12'S ขายขาดไม่รับคืน, 85.00 
12473,PROTEMP SUPPO CHILDREN 120 MG.12'S, 95.00 
12474,PROTEMP SUPPO INFANT 80 MG 12'S, 85.00 
10887,PROTOPIC OINTMENT 0.1% 10GM," 1,400.00 "
15396,PROTRIVA BLACK SEEDS 500 MG. 30'S, 215.00 
12681,PROVAMED ACNE RETINOL -A GEL 40 GM, 210.00 
12680,PROVAMED ACEROLA C NIGHT BOOSTER 15 ML, 155.00 
12661,PROVAMED ACEROLA C SERUM 15 ML, 147.00 
12659,PROVAMED ACNE RETINOL -A GEL 10 GM, 110.00 
12599,PROVAMED ACNE SPOT GEL 10 GM, 110.00 
12666,PROVAMED ACNI CLEAR cleansing water 200 ml, 210.00 
12677,PROVAMED ACNICLEAR FACIAL TONER, 150.00 
15350,PROVAMED acniclear GOTU KOLA, 140.00 
12671,PROVAMED ACNICLEAR MOISTURE SERUM 30 GM, 210.00 
12683,PROVAMED ACNICLEAR PORE MATT 15 GM., 192.00 
14309,PROVAMED ALCOHOL HAND SANITIZER 1000 ML, 110.00 
12678,PROVAMED ALOE VERA GEL 150 G., 132.00 
12647,PROVAMED ALOE VERA GEL 50 GM, 72.00 
12600,PROVAMED ANTI- MELASMA 15 GM, 224.00 
14046,PROVAMED ANTI- MELASMA advanced serum 15 ml, 303.00 
12650,PROVAMED ANTI- MELASMA MASK OVERNIGHT 50 GM, 270.00 
15125,PROVAMED BIO PEPTIDE ACNE SERUM 30 ML, 297.00 
16068,PROVAMED BIO- RETINOL AGING SERUM 30 ML., 318.00 
15124,PROVAMED BIO-PEPTIDE MOISTURIZER 40 ML, 297.00 
15111,PROVAMED BIO-PEPTIDE MOISTURIZER 40 ML., 300.00 
12594,PROVAMED DERMA GLUCAN CREAM 50ML, 245.00 
12686,PROVAMED DERMA GLUCAN LOTION 100 ML, 225.00 
12679,PROVAMED HYAFLASH SERUM 15 ML., 158.00 
14430,PROVAMED nugow intensivehair serum 30 ML, 667.00 
14431,PROVAMED nugow intensivehair SHAMPOO 200 ML, 178.00 
14392,PROVAMED POST ACNE SCAR GEL 10 GM, 231.00 
14875,PROVAMED PRO -BALANCE UV AQUA SERUM SPF50+, 253.25 
12663,PROVAMED S ULTRA ZONE 10 GM., 131.00 
13918,PROVAMED SCAR SILICONE 10 GM., 232.00 
16203,PROVAMED SCAR SILICONE 25 GM., 238.50 
16477,PROVAMED SOLARIS UV DEFENSE BODY SPF 50+ 100 ML, 223.00 
16478,PROVAMED SOLARIS UV DEFENSE FACE SPF 50+ 50 ML, 181.00 
12656,PROVAMED STRETCH MARK CREAM 200 GM, 212.00 
12684,PROVAMED SUN AQUA SERUM SPF50 40ML., 252.00 
16757,PROVAMED SUN FACE UV FLAWLESS BEIGE 30ML, 272.00 
16758,PROVAMED SUN FACE UV FLAWLESS WHITE 30ML, 272.00 
12596,PROVAMED SUN SPF 50 30 ML เบจ, 182.00 
12595,PROVAMED SUN SPF50 30 ML ขาว, 182.00 
16317,PROVAMED TIMELESS BIO-YOUTH ESSENCE 100ML, 380.00 
15281,PROVAMED ULTRA whentening booster serum 30 ml., 138.00 
12648,PROVAMED VIT E SERUM 50 GM 195-, 136.00 
16437,PROVAMED VITAMIN E 10000 facial serum 30 ml, 250.00 
14847,PROZEUS 15 5 ซอง, 140.00 
15691,PROZEUS 15 POWDER 30ซอง/กล่อง, 795.00 
10069,PUDIN HARA 10X10'S, 143.00 
12689,PULMICORT RESPULES 0.5 MG /2 ML 20 V, 795.00 
16316,PULMICORT RESPULES 1 MG/2 ML 20 V," 1,039.00 "
14285,PULSE OXIMETER เครื่องวัดออกซิเจนในเลือด, 260.00 
14136,PURE GLOVE #S ถุงมือยางมีแป้ง ( ขายขาดไม่รับคืน), 90.00 
14143,PURE GLOVES #L ถุงมือยางมีแป้ง ( ขายขาดไม่รับคืน), 95.00 
15194,PURICA ADVANCE DRAGON'S BLOOD 9 GM, 270.00 
15725,PURICA DRAGON'S BLOOD 3 GM MASS (DL), 79.00 
12804,PURICA DRAGON'S BLOOD 8 GM MASS (DL), 209.00 
16142,PURIDE 100 MG 10 X10 'S, 86.00 
10112,PURIDE 100 MG 50 X10 'S รุ่นใหม่, 9.00 
10110,PURIDE 300 MG. 50X10'S, 16.50 
14694,PYBUFEN 400 MG. 50 X10'S เม็ดรี, 360.00 
14695,PYBUFEN 600 MG. 50 X10'S เม็ดรี, 490.00 
16622,PYGABA 150MG 4X14'S macrophar ขายยกกล่อง, 504.00 
13955,PYGABA 75 MG 4X14'S macrophar ขายยกกล่อง, 485.00 
12701,QUADRIDERM 15 GM เลิกจำหน่าย, 186.00 
12700,QUADRIDERM 5 GM เลิกจำหน่าย, 84.50 
16604,QUILLIAN 400 MG.1X5'S TO, 275.00 
13906,RABEPRAZOLE 20 MG 14'S SANDOZ, 332.00 
16497,RADIAN G 1500 MG 30 Sachets x 3.95 g, 319.00 
11470,RADIARA ALOE VERA GEL 35 G., 60.00 
14980,RADIARA ALOE VERA GEL 50 G., 59.00 
15158,RALEXA 50 MG. 3X10'S <สูตรmyonal>, 72.00 
15411,RAMOL 60 ML. 120 mg., 19.25 
14485,RANCELEX (celecoxib) 200 mg 10's, 52.00 
10615,RANCELEX (celecoxib) 200 mg 3x10's, 155.00 
14909,RANCLAV SUSPENSION 457 MG. 50 ML., 102.00 
13864,RANCLAVE 1 GM รุ่นใหม่ 12 'S, 80.00 
14777,RANVIR 800 MG. 10X5'S ranbexy, 455.00 
10577,RATANG 60 ML., 21.00 
15903,RAVIT-FORT 3x10'S บูรพา, 38.75 
10172,R-DEN 28'S, 26.25 
14510,REBAC SILICONE GEL 5 GM สูตร dermatix, 279.00 
14511,REBAC SILICONE GEL 15 GM สูตร dermatix, 580.00 
12593,RE-B-FORTE 10X10'S medline ขายยกกล่อง, 325.00 
12715,RECORMON PFS 5000 IU/0.3 ML.," 1,642.00 "
14701,REDUCOF 10'S, 55.00 
16404,REFER CRACK HEEL 50 GM, 115.00 
11964,REGENEZ SOFT GEL 3X10'S, 290.00 
11973,REGENEZ แฮร์โทนิค สเปรย์ 30 มล, 179.00 
12730,REJEN HAIR SOLUTION 70 ML., 210.00 
11669,RELPAX TAB 40 MG. 2 TAB 285-, 212.00 
11049,REMETHAN 100 R 3x10's ขายยกกล่อง, 90.00 
14002,RENTEX 10X10'S, 37.00 
15249,RENTEX 25X10'S, 88.00 
12380,RENU FRESH KIT BLUE 60 ML, 50.00 
12375,RENU MULTIPLUS 120 ML, 73.00 
12378,RENU MULTIPLUS 355 ML, 120.00 
12379,RENU REWETTING DROP 8 ML., 99.50 
15261,REPACIN F.C 10X 10'S ขายยกกล่อง AESCIN, 396.00 
12720,REPARIL 10 GM exp 6/2027, 64.50 
12721,REPARIL 20 GM exp 06/2027, 104.50 
12723,REPARIL 20 MG. DRAGEE 10'S ขายยกกล่อง, 52.00 
12722,REPARIL 40 GM, 199.00 
13901,RESOLOR 1 MG 28'S, 920.00 
11216,RESOLOR 2 MG 28'S," 1,540.00 "
12728,RETEN 5% 30 ML, 132.00 
12734,RETEN SPRAY 5% 60 ML, 275.00 
12060,REVITAN GINSENG PLUS CAPSULE 30'S, 169.00 
16696,RHEUMANOX 600 MG 40X10'S ibuprofen scb, 370.00 
16258,RHINO Kinesio tape 5 cm x 5 m สีชมพู, 101.00 
16256,RHINO Kinesio tape 5 cm x 5 m สีเนื้อ, 101.00 
16257,RHINO Kinesio tape 5 cm x 5 m สีฟ้า, 101.00 
15416,RHINOBUN GEL ICE BLUE 20 ซอง, 470.00 
15417,RHINOBUN GEL RED CHILLI 20 ซอง, 470.00 
15654,RHINOBUN PLASTER 20 ซอง (10 แผ่น/ซอง), 255.00 
16421,RHINOCET 10 'S cetririzine jan, 82.00 
12743,RHINOCORT AQUA 64 MCG. 120 DOSE, 322.00 
14958,RHINOPLAST 100 ชิ้น, 34.78 
14797,"RHINOPORE 0.5""X 2.5หลา เล็ก 12 ม้วน ( ขายยกกล่อง )", 82.50 
14798,"RHINOPORE 0.5""X 5หลา กลาง 12 ม้วน ( ขายยกกล่อง )", 135.00 
14796,"RHINOPORE 0.5""X1.5หลา จิ๋ว 24 ม้วน ( ขายยกกล่อง )", 130.00 
14795,"RHINOPORE 1""X5 หลา ใหญ่ ( ขายยกกล่อง )", 292.00 
14782,"RHINOTAPE 1""X10 หลา 1 กระปุกมี12 ม้วน", 396.00 
14783,"RHINOTAPE 2""X10 หลา 1 กระปุกมี6 ม้วน", 445.00 
13949,RINTACIN 50 x10'S TABLET T MAN(erythromycin)," 1,180.00 "
14062,RITA 21'S biopharm, 41.00 
14063,RITA 28'S biopharm, 41.00 
14829,ROBAZ METRONIDAZOLE 0.75% 30 GM., 362.00 
14974,ROCKI GEL 35 GM, 30.00 
11876,ROLETRA 10X10;S, 85.00 
12766,ROMED 150 MG. 10X10'S*, 110.00 
12764,ROMED 300 MG. 10X10'S, 215.00 
16159,RONTIN 300 MG. 10X10 'S ขายยกกล่อง gaba (bl), 320.00 
16244,ROSETTA 10 MG (rosuvastatin) 3X10'S berlin, 265.00 
16245,ROSETTA 20 MG (rosuvastatin) 3X10'S berlin, 295.00 
15470,ROSIL 10 ML. (clindamycin) siam, 40.50 
15016,ROSUVASTATIN 10 MG. TEVA 2X15'S ขายยกกล่อง, 530.00 
11815,ROSUVASTATIN 10 MG.2x14'S ขายยกกล่องsandoz, 722.00 
15017,ROSUVASTATIN 20 MG. TEVA 2X15'S ขายยกกล่อง, 722.00 
15840,ROSUVASTATIN 20 MG.2X14'S ขายยกกล่องSANDOZ, 892.00 
12763,ROTHRICIN 10'S, 27.25 
16676,ROVAS 10 MG (rosuvastatin) 3X10'S เภสัชชุมชน, 250.00 
16677,ROVAS 20 MG (rosuvastatin) 3X10'S เภสัชชุมชน, 295.00 
14029,ROVASTOR 20 MG.2X14'S, 300.00 
12760,ROWATINEX 2X10'S, 92.00 
12767,ROXCIN 150 MG. 10X10'S, 184.00 
12761,ROXOMYCIN, 195.00 
16248,ROYAL-D energy gel รสส้ม 1 กล่อง 10 ซอง, 325.00 
16249,ROYAL-D energy gel รสองุ่น 1 กล่อง 10 ซอง, 325.00 
11195,ROYAL-D รสผลไม้รวม 10 ซอง, 35.00 
11187,ROYAL-D รสผลไม้รวม 50 ซอง, 162.00 
14425,RUBBER BALL CLEANER ดูดน้ำมูกปลายยาง, 26.00 
16308,S TIFEN SYRUP 60 ML 7S, 22.00 
16380,S-26 GOLD LACTOSE FREE 400g.(แรกเกิด-1ปี;NESTLE)ขายขาด, 357.00 
15876,SAFEX 100 ml, 80.00 
13390,SALBUTAMOL 1000'S, 145.00 
16214,SALDA INHALE (salbutamol nebulizer) 20x2.5 ML., 219.00 
14948,SALICIN SHAMPOO 60 ML., 101.00 
13174,SALMOL EXPECTORANT 60ML, 17.00 
13173,SALMOL SYRUP 60 ML., 18.25 
16661,SALONPAS 42X65 MM. 10 กล่อง x20ชิ้น, 580.00 
12251,SALONPAS 42X65 MM. 20 กล่อง x10ชิ้น, 680.00 
12254,SALONPAS CREME 30 GM., 39.00 
16731,SALONPAS GEL 15 GM. สมุนไพรขายทั่วไป, 33.50 
16781,SALONPAS GEL 30 GM. สมุนไพรขายทั่วไป, 52.25 
12257,SALONPAS PAIN RELIEF PATCH 3แผ่น X 10ชอง, 698.00 
14113,SALVO INHALER 200 DOSE 100MCG, 92.00 
11783,SAMARIN 140 MG. 10X10'S ขายขาดไม่รับคืน, 523.00 
11784,SAMARIN 70 MG. 10X10'S, 275.00 
10289,SAMBEE 100 X10'S* MEDIC, 4.35 
14721,SAMBUCOL BLACKELDERBERRY GUMMIES 50'S, 281.00 
14722,SAMBUCOL BLACKELDERBERRY MINI'S 120 ML, 281.00 
11938,SAMETTO 30'S, 490.00 
12359,SAMNIR 10'S (CEFDINIR) SIAM, 145.00 
16197,SAMNIR SUSPENSION 125 MG/5 ML.30 ML (CEFDINIR) SIAM, 145.00 
12783,SARA 120 MG mixberry 60 ML., 28.50 
12784,SARA 250 MG. straw เด็กโต 60 ML., 34.00 
12776,SARA 50X10 เม็ดรี, 495.00 
12773,SARA 60 ML. 120 mg.STRAW, 28.50 
12774,SARA 60 ML. รสทับทิม, 27.00 
12779,SARA 60 ML. รสองุ่น, 31.00 
12778,SARA DROP 15ml., 28.50 
12785,SARA เม็ด 100'S เม็ดรี, 108.00 
15604,SARA เม็ด 50'S เม็ดกลม, 65.50 
14035,SARA เม็ด 50'S เม็ดรี, 65.50 
12781,SARA เม็ด100 'S เม็ดกลม, 108.00 
12780,SARA เม็ดกลม 100X10'S, 990.00 
12775,SARA เม็ดกลม 20X10'S, 198.00 
12787,SARA เม็ดรี 20X10'S, 198.00 
12777,SARA ส้ม250 mg. 60 ML., 35.00 
15632,SASHA 21'S สูตร dian, 62.00 
12791,SATOGESIC GEL 35 GM., 173.00 
11793,SAUGELLA attiva 100 ml. สีเขียว, 105.00 
11792,SAUGELLA dermoliquido 100 ml. สีน้ำเงิน, 85.00 
11791,SAUGELLA poligyn 100 ML. สีชมพู, 119.00 
10920,SCAGEL silicon sheet 5X5 cm 1 ชิ้น แผลขนาดเล็ก SOS, 92.00 
11563,SCAR ESTHETIQUE scar cream 10 GM. 480-, 280.00 
12806,SCHERIPROCT N CREAM 10 G., 85.50 
12807,SCHERIPROCT N SUPPO 10'S, 81.00 
12809,SCOTT'S ORANGE 200 ML. รุ่นใหม่, 86.50 
12813,SEA ORS 50 ซอง, 192.00 
15948,SEA ORS-HR 1x5x5ซอง ส้ม, -   
15949,SEA-LYTE 12 ซอง mixed fruit, 43.00 
14779,SEA-LYTE 12 ซอง ส้ม, 38.00 
15947,SEA-LYTE 5 ซอง มะนาว, 20.00 
15946,SEA-LYTE 5 ซอง ส้ม, 20.00 
11185,SEA-LYTE 50 ซอง มะนาว, 129.00 
11184,SEA-LYTE 50 ซอง ส้ม, 129.00 
11190,SEA-LYTE SPORT 12 ซอง, 34.00 
14780,SEA-ORS 12 ซอง, 52.00 
15597,SEDRA -25 MG. 10X10'S hydroxyzine hcl, 95.00 
11306,SEEVIEW 10 ML., 38.00 
12264,SEFNOR 400 MG MEDLINE 10x10'S, 125.00 
12820,SELFIDE 120ML., 70.00 
12818,SELFIDE 30 ML., 30.00 
12819,SELFIDE 60 ML., 47.00 
16028,SELLON 120 ML., 107.00 
12817,SELLON 40 ML., 53.50 
12816,SELSUN 120 ML., 212.00 
12814,SELSUN 30 ML., 83.00 
12815,SELSUN 60 ML., 128.00 
15266,SENNA 2x20'S, 31.00 
15322,SENNA7.5TABLET 5X20'S ธงทอง, 62.00 
12823,SENOKOT แผง 3 X 20'S, 167.00 
16697,SENOLAX 20'S SPS, 21.00 
12821,SENOLAX 3X20'S SPS, 56.00 
12382,SENSI PLUS 500 ML., -   
10998,SEPTOL 50 ML., -   
10360,SEPTYL 30 ML. กล่องละ 2 โหล, 290.00 
12002,SERC 16 MG. 60 'S, 432.00 
12003,SERC 24 MG. 20'S, 230.00 
16612,SERES MAGNESUIM PLUS 45 capsules, 101.00 
12824,SERETIDE ACCUHALER 50/250, 579.00 
12825,SERETIDE EVOHALER 25/250, 893.00 
12826,SERETIDE EVOHALER 25/125, 575.00 
14482,SERETIDE EVOHALER 25/50, 475.00 
16401,SERGOLINE TAB 30 MG. 2X15'S nicergoline, 245.00 
